Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Distance_KM,Lead_Time_Days,Profit_Margin,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
6239,ORD-104334,2023-06-18,2023-06-20,Same-Day,CUST-9878,United States,San Antonio,TX,64651,Other,South,PRD-O-004,Kazookles,6380.26,501,-10361.54,3960.58,The Other Factory,1020.46,2.58,-1.624,35.1175,-89.971107,29.4241,-98.4936
6240,ORD-764158,2023-02-02,2023-02-07,Express,CUST-5807,United States,Phoenix,AZ,32720,Other,West,PRD-O-004,Kazookles,6669.67,492,-36885.35,3505.96,The Other Factory,2035.01,5.99,-5.5303,35.1175,-89.971107,33.4484,-112.074
6241,ORD-388422,2023-04-22,2023-04-29,Standard,CUST-8728,United States,Dallas,TX,10541,Sugar,South,PRD-S-003,Nerds,30077.19,1179,-92372.8,21835.19,Sugar Shack,1706.78,7.28,-3.0712,48.11914,-96.18115,32.7767,-96.797
6242,ORD-264521,2023-02-17,2023-02-19,Same-Day,CUST-3110,United States,San Antonio,TX,62814,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,112457.94,3383,-61906.31,62784.82,Lot's O' Nuts,1319.3,2.38,-0.5505,32.881893,-111.768036,29.4241,-98.4936
6243,ORD-248339,2023-07-18,2023-07-21,Standard,CUST-2666,United States,Chicago,IL,42961,Sugar,Midwest,PRD-S-005,Everlasting Gobstopper,23807.89,819,-2648.95,16279.2,Secret Factory,248.54,3.35,-0.1113,41.446333,-90.565487,41.8781,-87.6298
6244,ORD-626658,2023-09-18,2023-09-23,Express,CUST-2795,United States,San Diego,CA,20625,Other,West,PRD-O-003,Wonka Gum,122560.48,4900,-436221.78,61288.52,Secret Factory,2538.23,5.51,-3.5592,41.446333,-90.565487,32.7157,-117.1611
6245,ORD-172357,2023-10-10,2023-10-17,Standard,CUST-4143,United States,Houston,TX,55763,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,69617.79,4500,-333808.61,44761.6,Lot's O' Nuts,1594.07,7.4,-4.7949,32.881893,-111.768036,29.7604,-95.3698
6246,ORD-834117,2023-09-16,2023-09-22,Standard,CUST-9674,United States,San Antonio,TX,28547,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,53622.95,2359,-129586.6,27598.63,Lot's O' Nuts,1319.3,6.96,-2.4166,32.881893,-111.768036,29.4241,-98.4936
6247,ORD-226295,2023-06-02,2023-06-10,Standard,CUST-9054,United States,San Jose,CA,29474,Sugar,West,PRD-S-001,Laffy Taffy,22384.25,974,-109989.12,15444.37,Sugar Shack,2401.01,8.77,-4.9137,48.11914,-96.18115,37.3382,-121.8863
6248,ORD-983465,2023-04-12,2023-04-13,Same-Day,CUST-8494,United States,Chicago,IL,51895,Other,Midwest,PRD-O-002,Lickable Wallpaper,48461.04,1893,9663.92,27035.05,Secret Factory,248.54,1.97,0.1994,41.446333,-90.565487,41.8781,-87.6298
6249,ORD-935841,2023-06-06,2023-06-08,Same-Day,CUST-6496,United States,Houston,TX,48969,Chocolate,South,PRD-C-002,Wonka Bar - Fudge Mallows,36998.26,2662,-93801.39,24714.57,Lot's O' Nuts,1594.07,2.89,-2.5353,32.881893,-111.768036,29.7604,-95.3698
6250,ORD-142534,2023-09-06,2023-09-13,Standard,CUST-8812,United States,Philadelphia,PA,14484,Sugar,East,PRD-S-001,Laffy Taffy,36237.63,1700,-144574.42,19235.9,Sugar Shack,1900.9,7.64,-3.9896,48.11914,-96.18115,39.9526,-75.1652
6251,ORD-202815,2023-03-22,2023-03-25,Same-Day,CUST-8732,United States,Phoenix,AZ,82220,Other,West,PRD-O-001,Fizzy Lifting Drinks,7699.64,911,-44882.12,4727.16,Sugar Shack,2101.19,3.08,-5.8291,48.11914,-96.18115,33.4484,-112.074
6252,ORD-100573,2023-08-24,2023-08-29,Express,CUST-5521,United States,San Jose,CA,51077,Sugar,West,PRD-S-004,Fun Dip,51100.8,1718,-140228.08,26331.74,Sugar Shack,2401.01,5.87,-2.7441,48.11914,-96.18115,37.3382,-121.8863
6253,ORD-317724,2023-06-05,2023-06-08,Same-Day,CUST-3722,United States,San Diego,CA,61968,Sugar,West,PRD-S-001,Laffy Taffy,37735.23,3078,-176972.01,26020.17,Sugar Shack,2452.07,3.84,-4.6898,48.11914,-96.18115,32.7157,-117.1611
6254,ORD-226253,2023-12-19,2023-12-24,Standard,CUST-3677,United States,Philadelphia,PA,30841,Sugar,East,PRD-S-005,Everlasting Gobstopper,50739.45,2294,-130245.48,31063.45,Secret Factory,1307.07,5.9,-2.5669,41.446333,-90.565487,39.9526,-75.1652
6255,ORD-148770,2023-07-13,2023-07-19,Express,CUST-1985,United States,San Jose,CA,85994,Other,West,PRD-O-004,Kazookles,32315.21,2033,-223102.03,22861.26,The Other Factory,2859.76,6.95,-6.9039,35.1175,-89.971107,37.3382,-121.8863
6256,ORD-153588,2023-02-19,2023-02-21,Express,CUST-3202,United States,Chicago,IL,88840,Other,Midwest,PRD-O-002,Lickable Wallpaper,64773.47,1981,9511.49,35567.8,Secret Factory,248.54,2.88,0.1468,41.446333,-90.565487,41.8781,-87.6298
6257,ORD-595102,2023-09-06,2023-09-09,Same-Day,CUST-1361,United States,New York,NY,67053,Other,East,PRD-O-004,Kazookles,150496.84,4208,-94275.75,83869.83,The Other Factory,1529.49,3.02,-0.6264,35.1175,-89.971107,40.7128,-74.006
6258,ORD-624032,2023-12-06,2023-12-12,Standard,CUST-3134,United States,New York,NY,66159,Chocolate,East,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,47319.8,2257,-112485.65,30055.56,Wicked Choccy's,1149.76,6.0,-2.3771,32.076176,-81.088371,40.7128,-74.006
6259,ORD-699227,2023-04-24,2023-04-30,Express,CUST-4992,United States,San Diego,CA,24638,Other,West,PRD-O-004,Kazookles,5670.6,617,-59550.32,3143.16,The Other Factory,2515.31,6.03,-10.5016,35.1175,-89.971107,32.7157,-117.1611
6260,ORD-936050,2023-10-07,2023-10-12,Express,CUST-6375,United States,New York,NY,23553,Other,East,PRD-O-004,Kazookles,72182.28,2384,-120869.31,47199.05,The Other Factory,1529.49,5.28,-1.6745,35.1175,-89.971107,40.7128,-74.006
6261,ORD-921718,2023-06-20,2023-06-23,Same-Day,CUST-3640,United States,Phoenix,AZ,70463,Sugar,West,PRD-S-005,Everlasting Gobstopper,61702.2,2036,-83343.32,38711.94,Secret Factory,2089.07,3.74,-1.3507,41.446333,-90.565487,33.4484,-112.074
6262,ORD-609040,2023-01-06,2023-01-10,Standard,CUST-2718,United States,San Antonio,TX,91277,Other,South,PRD-O-004,Kazookles,17933.93,526,-19334.15,10430.06,The Other Factory,1020.46,4.62,-1.0781,35.1175,-89.971107,29.4241,-98.4936
6263,ORD-106377,2023-11-18,2023-11-23,Express,CUST-9592,United States,Houston,TX,50825,Sugar,South,PRD-S-001,Laffy Taffy,85409.38,3828,-274219.2,46869.7,Sugar Shack,2042.57,5.75,-3.2106,48.11914,-96.18115,29.7604,-95.3698
6264,ORD-438029,2023-08-31,2023-09-05,Express,CUST-2049,United States,San Diego,CA,65189,Sugar,West,PRD-S-005,Everlasting Gobstopper,20080.47,1012,-93230.56,10563.35,Secret Factory,2538.23,5.83,-4.6428,41.446333,-90.565487,32.7157,-117.1611
6265,ORD-928243,2023-06-03,2023-06-05,Same-Day,CUST-8566,United States,Houston,TX,10207,Chocolate,South,PRD-C-004,Wonka Bar - Milk Chocolate,88010.38,4306,-117182.53,56056.81,Wicked Choccy's,1385.38,3.0,-1.3315,32.076176,-81.088371,29.7604,-95.3698
6266,ORD-243972,2023-01-21,2023-01-28,Express,CUST-9047,United States,San Diego,CA,56212,Sugar,West,PRD-S-005,Everlasting Gobstopper,101950.16,4573,-422811.88,60468.39,Secret Factory,2538.23,7.18,-4.1472,41.446333,-90.565487,32.7157,-117.1611
6267,ORD-818971,2023-09-08,2023-09-12,Same-Day,CUST-4168,United States,Los Angeles,CA,16813,Other,West,PRD-O-004,Kazookles,115411.72,3816,-197122.62,66187.09,The Other Factory,2582.26,4.23,-1.708,35.1175,-89.971107,34.0522,-118.2437
6268,ORD-497982,2023-12-18,2023-12-22,Same-Day,CUST-6187,United States,Philadelphia,PA,82644,Sugar,East,PRD-S-003,Nerds,88646.94,4549,-178039.02,50506.59,Sugar Shack,1900.9,4.11,-2.0084,48.11914,-96.18115,39.9526,-75.1652
6269,ORD-527607,2023-05-10,2023-05-16,Standard,CUST-5789,United States,Houston,TX,62669,Chocolate,South,PRD-C-002,Wonka Bar - Fudge Mallows,46263.87,1723,-123763.25,32698.35,Lot's O' Nuts,1594.07,6.53,-2.6752,32.881893,-111.768036,29.7604,-95.3698
6270,ORD-720972,2023-04-02,2023-04-04,Same-Day,CUST-6000,United States,San Antonio,TX,20797,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,66030.91,4156,-106810.29,35766.39,Lot's O' Nuts,1319.3,2.29,-1.6176,32.881893,-111.768036,29.4241,-98.4936
6271,ORD-635744,2023-01-15,2023-01-18,Same-Day,CUST-1074,United States,Dallas,TX,33152,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,98502.62,4938,-128607.67,54563.46,Lot's O' Nuts,1397.71,3.62,-1.3056,32.881893,-111.768036,32.7767,-96.797
6272,ORD-212513,2023-08-12,2023-08-17,Same-Day,CUST-3640,United States,San Jose,CA,32250,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,36424.58,4630,-424078.92,26937.87,Wicked Choccy's,3745.71,5.86,-11.6427,32.076176,-81.088371,37.3382,-121.8863
6273,ORD-293493,2023-08-09,2023-08-16,Standard,CUST-6651,United States,Dallas,TX,71371,Sugar,South,PRD-S-001,Laffy Taffy,35579.15,1480,-111033.48,20310.76,Sugar Shack,1706.78,7.48,-3.1207,48.11914,-96.18115,32.7767,-96.797
6274,ORD-330882,2023-09-29,2023-10-07,Standard,CUST-3433,United States,San Antonio,TX,52902,Chocolate,South,PRD-C-004,Wonka Bar - Milk Chocolate,13936.0,1094,-87478.41,9121.78,Wicked Choccy's,1687.25,8.13,-6.2772,32.076176,-81.088371,29.4241,-98.4936
6275,ORD-356305,2023-03-12,2023-03-18,Standard,CUST-1271,United States,New York,NY,72935,Sugar,East,PRD-S-002,SweeTARTS,32968.29,926,-73596.21,16972.22,Sugar Shack,1935.04,6.14,-2.2323,48.11914,-96.18115,40.7128,-74.006
6276,ORD-242822,2023-04-19,2023-04-22,Same-Day,CUST-5323,United States,Dallas,TX,91991,Sugar,South,PRD-S-004,Fun Dip,13831.91,676,-24777.41,9764.71,Sugar Shack,1706.78,3.94,-1.7913,48.11914,-96.18115,32.7767,-96.797
6277,ORD-941615,2023-04-12,2023-04-18,Express,CUST-5468,United States,San Antonio,TX,53592,Other,South,PRD-O-001,Fizzy Lifting Drinks,6470.07,829,-67667.5,4893.35,Sugar Shack,2088.19,6.71,-10.4585,48.11914,-96.18115,29.4241,-98.4936
6278,ORD-737291,2023-04-02,2023-04-04,Same-Day,CUST-8561,United States,New York,NY,25302,Other,East,PRD-O-004,Kazookles,124123.83,4875,-153821.0,91537.77,The Other Factory,1529.49,2.28,-1.2393,35.1175,-89.971107,40.7128,-74.006
6279,ORD-993622,2023-06-14,2023-06-17,Same-Day,CUST-6289,United States,New York,NY,13047,Sugar,East,PRD-S-004,Fun Dip,19261.57,732,-30478.5,14328.86,Sugar Shack,1935.04,3.78,-1.5823,48.11914,-96.18115,40.7128,-74.006
6280,ORD-274652,2023-12-07,2023-12-13,Standard,CUST-9252,United States,Phoenix,AZ,69718,Other,West,PRD-O-001,Fizzy Lifting Drinks,22840.2,2864,-294930.54,16880.3,Sugar Shack,2101.19,6.78,-12.9128,48.11914,-96.18115,33.4484,-112.074
6281,ORD-358247,2023-06-19,2023-06-25,Standard,CUST-1135,United States,Dallas,TX,67517,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,38072.3,1648,-99333.05,22234.36,Lot's O' Nuts,1397.71,6.79,-2.6091,32.881893,-111.768036,32.7767,-96.797
6282,ORD-487841,2023-11-12,2023-11-18,Express,CUST-2815,United States,Los Angeles,CA,49713,Sugar,West,PRD-S-005,Everlasting Gobstopper,17219.09,930,-90874.82,13024.43,Secret Factory,2555.63,6.06,-5.2776,41.446333,-90.565487,34.0522,-118.2437
6283,ORD-529435,2023-03-04,2023-03-07,Same-Day,CUST-2052,United States,San Antonio,TX,15522,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,26627.26,1040,-34728.78,17487.52,Wicked Choccy's,1687.25,3.65,-1.3043,32.076176,-81.088371,29.4241,-98.4936
6284,ORD-956210,2023-10-17,2023-10-24,Standard,CUST-3608,United States,Dallas,TX,71285,Sugar,South,PRD-S-001,Laffy Taffy,34844.63,2011,-157062.62,20290.31,Sugar Shack,1706.78,7.44,-4.5075,48.11914,-96.18115,32.7767,-96.797
6285,ORD-158680,2023-06-21,2023-06-24,Express,CUST-6799,United States,Houston,TX,34012,Other,South,PRD-O-004,Kazookles,96608.06,3924,-81853.61,55766.48,The Other Factory,781.7,3.45,-0.8473,35.1175,-89.971107,29.7604,-95.3698
6286,ORD-953281,2023-04-28,2023-04-30,Same-Day,CUST-2147,United States,Houston,TX,73442,Sugar,South,PRD-S-006,Hair Toffee,26969.13,2815,-42688.15,14645.34,The Other Factory,781.7,2.07,-1.5829,35.1175,-89.971107,29.7604,-95.3698
6287,ORD-136797,2023-10-09,2023-10-12,Same-Day,CUST-7047,United States,Philadelphia,PA,79134,Chocolate,East,PRD-C-004,Wonka Bar - Milk Chocolate,88581.21,3139,-51303.98,59486.47,Wicked Choccy's,1024.51,3.11,-0.5792,32.076176,-81.088371,39.9526,-75.1652
6288,ORD-124531,2023-06-19,2023-06-25,Standard,CUST-8250,United States,Dallas,TX,69154,Sugar,South,PRD-S-004,Fun Dip,73874.53,3738,-290455.17,45332.13,Sugar Shack,1706.78,6.17,-3.9317,48.11914,-96.18115,32.7767,-96.797
6289,ORD-844171,2023-07-04,2023-07-10,Express,CUST-7388,United States,San Antonio,TX,23554,Sugar,South,PRD-S-003,Nerds,44102.67,3833,-299323.28,23265.42,Sugar Shack,2088.19,6.73,-6.787,48.11914,-96.18115,29.4241,-98.4936
6290,ORD-250938,2023-01-18,2023-01-23,Standard,CUST-9201,United States,Chicago,IL,18584,Chocolate,Midwest,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,38937.92,2908,-165261.69,24748.14,Wicked Choccy's,1234.19,5.68,-4.2442,32.076176,-81.088371,41.8781,-87.6298
6291,ORD-549708,2023-06-14,2023-06-18,Same-Day,CUST-1011,United States,San Diego,CA,18139,Sugar,West,PRD-S-005,Everlasting Gobstopper,69105.24,4648,-275859.24,50021.76,Secret Factory,2538.23,4.13,-3.9919,41.446333,-90.565487,32.7157,-117.1611
6292,ORD-650390,2023-09-24,2023-09-29,Express,CUST-2629,United States,Houston,TX,43884,Sugar,South,PRD-S-001,Laffy Taffy,13363.0,547,-40188.24,8859.72,Sugar Shack,2042.57,5.47,-3.0074,48.11914,-96.18115,29.7604,-95.3698
6293,ORD-518230,2023-06-03,2023-06-10,Standard,CUST-3859,United States,Phoenix,AZ,64272,Other,West,PRD-O-004,Kazookles,78308.82,3414,,55236.51,The Other Factory,2035.01,7.99,-4.1414,35.1175,-89.971107,33.4484,-112.074
6294,ORD-344544,2023-04-21,2023-04-27,Standard,CUST-4090,United States,Philadelphia,PA,46608,Sugar,East,PRD-S-005,Everlasting Gobstopper,21339.45,930,-54057.89,14618.36,Secret Factory,1307.07,6.83,-2.5332,41.446333,-90.565487,39.9526,-75.1652
6295,ORD-985296,2023-12-25,2023-12-28,Same-Day,CUST-3608,United States,San Jose,CA,70575,Other,West,PRD-O-003,Wonka Gum,88651.88,2812,-154291.28,52096.67,Secret Factory,2714.74,3.49,-1.7404,41.446333,-90.565487,37.3382,-121.8863
6296,ORD-124460,2023-08-25,2023-09-02,Standard,CUST-1957,United States,San Diego,CA,20602,Sugar,West,PRD-S-003,Nerds,43173.22,3421,-399382.25,23128.27,Sugar Shack,2452.07,8.08,-9.2507,48.11914,-96.18115,32.7157,-117.1611
6297,ORD-667233,2023-04-15,2023-04-21,Standard,CUST-8725,United States,Los Angeles,CA,96302,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,68922.48,4085,-107745.61,51157.92,Lot's O' Nuts,614.49,6.35,-1.5633,32.881893,-111.768036,34.0522,-118.2437
6298,ORD-161271,2023-11-07,2023-11-11,Same-Day,CUST-1942,United States,San Diego,CA,69072,Other,West,PRD-O-002,Lickable Wallpaper,68080.4,4793,-271938.4,35874.99,Secret Factory,2538.23,4.35,-3.9944,41.446333,-90.565487,32.7157,-117.1611
6299,ORD-534786,2023-08-30,2023-09-04,Same-Day,CUST-4063,United States,Philadelphia,PA,93020,Chocolate,East,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,8708.22,474,-37589.73,6679.41,Lot's O' Nuts,3343.34,5.22,-4.3166,32.881893,-111.768036,39.9526,-75.1652
6300,ORD-101957,2023-06-19,2023-06-22,Express,CUST-7820,United States,San Jose,CA,77751,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,31856.78,3284,-121945.41,16604.26,Lot's O' Nuts,1044.44,3.66,-3.8279,32.881893,-111.768036,37.3382,-121.8863
6301,ORD-577254,2023-10-18,2023-10-24,Express,CUST-4237,United States,Chicago,IL,70301,Chocolate,Midwest,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,98023.36,4191,-348783.98,53700.47,Lot's O' Nuts,2344.95,6.59,-3.5582,32.881893,-111.768036,41.8781,-87.6298
6302,ORD-381265,2023-11-23,2023-11-30,Standard,CUST-2976,United States,Phoenix,AZ,63780,Sugar,West,PRD-S-004,Fun Dip,19348.53,992,-98483.28,13612.78,Sugar Shack,2101.19,7.1,-5.09,48.11914,-96.18115,33.4484,-112.074
6303,ORD-340212,2023-12-14,2023-12-19,Express,CUST-1527,United States,Los Angeles,CA,84477,Other,West,PRD-O-002,Lickable Wallpaper,90054.58,4132,-388333.94,55993.83,Secret Factory,2555.63,5.74,-4.3122,41.446333,-90.565487,34.0522,-118.2437
6304,ORD-985975,2023-01-08,2023-01-15,Standard,CUST-9632,United States,Houston,TX,66036,Sugar,South,PRD-S-001,Laffy Taffy,50210.74,4890,-485398.96,36200.41,Sugar Shack,2042.57,7.78,-9.6672,48.11914,-96.18115,29.7604,-95.3698
6305,ORD-360515,2023-05-25,2023-05-30,Express,CUST-8369,United States,New York,NY,48502,Sugar,East,PRD-S-003,Nerds,21743.25,2650,-198439.86,15069.03,Sugar Shack,1935.04,5.74,-9.1265,48.11914,-96.18115,40.7128,-74.006
6306,ORD-203902,2023-12-30,2024-01-10,Standard,CUST-6299,United States,San Diego,CA,14065,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,32314.24,2984,-487884.54,17237.57,Wicked Choccy's,3371.05,11.82,-15.0981,32.076176,-81.088371,32.7157,-117.1611
6307,ORD-157906,2023-01-06,2023-01-10,Same-Day,CUST-2341,United States,Phoenix,AZ,28753,Sugar,West,PRD-S-003,Nerds,20542.46,1270,-60829.75,14659.42,Sugar Shack,2101.19,4.2,-2.9612,48.11914,-96.18115,33.4484,-112.074
6308,ORD-812599,2023-01-18,2023-01-21,Express,CUST-7972,United States,Los Angeles,CA,99817,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,14822.16,1471,-29748.91,8414.31,Lot's O' Nuts,614.49,3.4,-2.0071,32.881893,-111.768036,34.0522,-118.2437
6309,ORD-554317,2023-08-30,2023-09-01,Same-Day,CUST-8348,United States,Philadelphia,PA,28440,Sugar,East,PRD-S-005,Everlasting Gobstopper,46059.47,3838,-104530.43,25176.08,Secret Factory,1307.07,2.68,-2.2695,41.446333,-90.565487,39.9526,-75.1652
6310,ORD-570067,2023-07-08,2023-07-16,Express,CUST-5275,United States,New York,NY,87259,Chocolate,East,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,66122.9,3521,-454736.54,35706.03,Lot's O' Nuts,3444.71,8.06,-6.8771,32.881893,-111.768036,40.7128,-74.006
6311,ORD-684836,2023-12-23,2023-12-29,Standard,CUST-2284,United States,Houston,TX,74681,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,4169.24,115,-7083.7,2087.06,Lot's O' Nuts,1594.07,6.62,-1.699,32.881893,-111.768036,29.7604,-95.3698
6312,ORD-908329,2023-09-20,2023-09-30,Standard,CUST-7714,United States,Los Angeles,CA,65743,Chocolate,West,PRD-C-004,Wonka Bar - Milk Chocolate,10587.06,531,-88385.26,7362.48,Wicked Choccy's,3450.46,10.25,-8.3484,32.076176,-81.088371,34.0522,-118.2437
6313,ORD-959797,2023-02-26,2023-03-03,Express,CUST-4931,United States,San Antonio,TX,70998,Sugar,South,PRD-S-003,Nerds,140055.45,4357,-296803.0,72929.56,Sugar Shack,2088.19,5.61,-2.1192,48.11914,-96.18115,29.4241,-98.4936
6314,ORD-158010,2023-07-13,2023-07-19,Standard,CUST-8385,United States,San Antonio,TX,55115,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,33618.01,1133,-62965.35,21845.26,Lot's O' Nuts,1319.3,6.61,-1.873,32.881893,-111.768036,29.4241,-98.4936
6315,ORD-977546,2023-10-04,2023-10-15,Standard,CUST-7865,United States,San Jose,CA,44870,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,108472.86,3971,-712075.98,76838.64,Wicked Choccy's,3745.71,11.91,-6.5646,32.076176,-81.088371,37.3382,-121.8863
6316,ORD-642606,2023-01-30,2023-02-04,Standard,CUST-9551,United States,Dallas,TX,53894,Other,South,PRD-O-002,Lickable Wallpaper,27904.8,2563,-135170.1,20777.97,Secret Factory,1110.39,5.75,-4.844,41.446333,-90.565487,32.7767,-96.797
6317,ORD-429052,2023-12-19,2023-12-21,Same-Day,CUST-8155,United States,Philadelphia,PA,59533,Other,East,PRD-O-003,Wonka Gum,69079.36,4237,-119583.61,50211.07,Secret Factory,1307.07,2.23,-1.7311,41.446333,-90.565487,39.9526,-75.1652
6318,ORD-645060,2023-12-16,2023-12-20,Express,CUST-4307,United States,Philadelphia,PA,31170,Chocolate,East,PRD-C-004,Wonka Bar - Milk Chocolate,40496.02,4207,-157268.73,25359.57,Wicked Choccy's,1024.51,4.49,-3.8836,32.076176,-81.088371,39.9526,-75.1652
6319,ORD-566531,2023-02-01,2023-02-03,Same-Day,CUST-1054,United States,San Diego,CA,23834,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,48776.11,3267,-24872.23,32454.52,Lot's O' Nuts,504.36,2.21,-0.5099,32.881893,-111.768036,32.7157,-117.1611
6320,ORD-699884,2023-03-04,2023-03-06,Same-Day,CUST-8291,United States,San Antonio,TX,63409,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,78159.37,3810,-103596.4,56092.86,Lot's O' Nuts,1319.3,2.9,-1.3255,32.881893,-111.768036,29.4241,-98.4936
6321,ORD-123353,2023-02-16,2023-02-20,Express,CUST-9736,United States,Houston,TX,66064,Sugar,South,PRD-S-005,Everlasting Gobstopper,26126.43,3175,-165748.91,17952.85,Secret Factory,1369.47,4.75,-6.3441,41.446333,-90.565487,29.7604,-95.3698
6322,ORD-246081,2023-03-09,2023-03-13,Standard,CUST-7398,United States,Philadelphia,PA,53988,Chocolate,East,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,58798.14,2622,-118298.02,42782.4,Wicked Choccy's,1024.51,4.39,-2.0119,32.076176,-81.088371,39.9526,-75.1652
6323,ORD-557457,2023-03-10,2023-03-14,Standard,CUST-6854,United States,San Diego,CA,64716,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,45849.97,2179,-33370.07,24269.73,Lot's O' Nuts,504.36,5.0,-0.7278,32.881893,-111.768036,32.7157,-117.1611
6324,ORD-965649,2023-07-07,2023-07-14,Standard,CUST-8250,United States,Phoenix,AZ,44999,Sugar,West,PRD-S-004,Fun Dip,40315.89,4795,-493452.18,30007.73,Sugar Shack,2101.19,7.72,-12.2396,48.11914,-96.18115,33.4484,-112.074
6325,ORD-269660,2023-10-26,2023-10-31,Express,CUST-5905,United States,Houston,TX,89714,Sugar,South,PRD-S-003,Nerds,6542.56,653,-51637.61,4828.15,Sugar Shack,2042.57,5.19,-7.8926,48.11914,-96.18115,29.7604,-95.3698
6326,ORD-878339,2023-10-10,2023-10-16,Express,CUST-3231,United States,San Diego,CA,25886,Other,West,PRD-O-001,Fizzy Lifting Drinks,51844.64,2683,-238883.52,27571.61,Sugar Shack,2452.07,6.01,-4.6077,48.11914,-96.18115,32.7157,-117.1611
6327,ORD-353483,2023-12-14,2023-12-18,Same-Day,CUST-1783,United States,Los Angeles,CA,32127,Chocolate,West,PRD-C-004,Wonka Bar - Milk Chocolate,158719.93,4823,-352485.4,95165.53,Wicked Choccy's,3450.46,4.56,-2.2208,32.076176,-81.088371,34.0522,-118.2437
6328,ORD-188338,2023-09-14,2023-09-18,Express,CUST-2257,United States,San Jose,CA,38227,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,41394.87,1513,-46952.36,25137.6,Lot's O' Nuts,1044.44,4.19,-1.1343,32.881893,-111.768036,37.3382,-121.8863
6329,ORD-734146,2023-07-07,2023-07-13,Standard,CUST-3306,United States,Houston,TX,74825,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,78494.6,4885,-356338.34,45482.37,Lot's O' Nuts,1594.07,6.78,-4.5397,32.881893,-111.768036,29.7604,-95.3698
6330,ORD-573483,2023-10-14,2023-10-18,Express,CUST-2873,United States,San Antonio,TX,85011,Chocolate,South,PRD-C-004,Wonka Bar - Milk Chocolate,17968.15,1586,-101026.55,11955.51,Wicked Choccy's,1687.25,4.63,-5.6225,32.076176,-81.088371,29.4241,-98.4936
