Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State/Province,Region,Division,Product ID,Product Name,Sales,Units,Cost,Gross Profit,Factory,Distance_KM,Lead_Time_Days,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
ORD-376342,2023-12-29,2024-01-03,Same-Day,CUST-5857,San Jose,CA,West,Other,PRD-O-004,Kazookles,25559.23,1123,15094.07,7253.65,The Other Factory,2859.76,5.1,35.1175,-89.971107,37.3382,-121.8863
ORD-349260,2023-04-08,2023-04-11,Same-Day,CUST-9885,Phoenix,AZ,West,Sugar,PRD-S-006,Hair Toffee,82677.06,3402,61071.41,14682.54,The Other Factory,2035.01,3.65,35.1175,-89.971107,33.4484,-112.074
ORD-194795,2023-10-02,2023-10-06,Express,CUST-7021,San Antonio,TX,South,Other,PRD-O-003,Wonka Gum,8741.73,328,5118.61,2827.59,Secret Factory,1515.89,4.08,41.446333,-90.565487,29.4241,-98.4936
ORD-877254,2023-11-01,2023-11-04,Same-Day,CUST-6973,San Antonio,TX,South,Sugar,PRD-S-001,Laffy Taffy,41515.0,1756,23644.21,14203.94,Sugar Shack,2088.19,3.09,48.11914,-96.18115,29.4241,-98.4936
ORD-768066,2023-10-30,2023-11-04,Express,CUST-8531,Houston,TX,South,Other,PRD-O-002,Lickable Wallpaper,108970.46,4794,80073.99,18392.11,Secret Factory,1369.47,5.38,41.446333,-90.565487,29.7604,-95.3698
ORD-616657,2023-01-16,2023-01-23,Standard,CUST-9763,San Antonio,TX,South,Sugar,PRD-S-002,SweeTARTS,38630.01,1932,21534.92,9026.35,Sugar Shack,2088.19,7.79,48.11914,-96.18115,29.4241,-98.4936
ORD-677325,2023-01-22,2023-01-29,Standard,CUST-9996,San Diego,CA,West,Other,PRD-O-004,Kazookles,63886.96,1880,35524.94,18904.47,The Other Factory,2515.31,7.24,35.1175,-89.971107,32.7157,-117.1611
ORD-330518,2023-02-21,2023-03-02,Standard,CUST-8256,Chicago,IL,Midwest,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,63396.54,3547,38805.14,7956.35,Lot's O' Nuts,2344.95,9.07,32.881893,-111.768036,41.8781,-87.6298
ORD-493567,2023-03-25,2023-03-27,Same-Day,CUST-6924,Houston,TX,South,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,52440.94,2099,26340.99,22754.0,Lot's O' Nuts,1594.07,2.76,32.881893,-111.768036,29.7604,-95.3698
ORD-441811,2023-08-04,2023-08-09,Express,CUST-9034,New York,NY,East,Sugar,PRD-S-003,Nerds,1259.3,70,714.88,327.69,Sugar Shack,1935.04,5.61,48.11914,-96.18115,40.7128,-74.006
ORD-311001,2023-05-27,2023-05-29,Same-Day,CUST-4997,Houston,TX,South,Other,PRD-O-003,Wonka Gum,44257.85,2652,23628.25,16997.77,Secret Factory,1369.47,2.79,41.446333,-90.565487,29.7604,-95.3698
ORD-676456,2023-02-08,2023-02-11,Same-Day,CUST-9727,Phoenix,AZ,West,Sugar,PRD-S-002,SweeTARTS,41239.11,2849,25806.79,9446.04,Sugar Shack,2101.19,3.79,48.11914,-96.18115,33.4484,-112.074
ORD-230560,2023-09-11,2023-09-15,Same-Day,CUST-1952,Houston,TX,South,Other,PRD-O-001,Fizzy Lifting Drinks,133975.76,4289,83728.12,41487.04,Sugar Shack,2042.57,4.01,48.11914,-96.18115,29.7604,-95.3698
ORD-233986,2023-03-24,2023-03-31,Standard,CUST-6181,Houston,TX,South,Sugar,PRD-S-001,Laffy Taffy,32432.85,1492,16913.8,9424.02,Sugar Shack,2042.57,7.24,48.11914,-96.18115,29.7604,-95.3698
ORD-195025,2023-05-20,2023-05-27,Standard,CUST-5814,Dallas,TX,South,Sugar,PRD-S-003,Nerds,32338.08,4274,24687.62,-6939.11,Sugar Shack,1706.78,7.63,48.11914,-96.18115,32.7767,-96.797
ORD-708076,2023-07-17,2023-07-22,Same-Day,CUST-1910,Philadelphia,PA,East,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,1181.49,156,875.67,-215.74,Lot's O' Nuts,3343.34,5.39,32.881893,-111.768036,39.9526,-75.1652
ORD-343052,2023-01-18,2023-01-21,Same-Day,CUST-6063,Houston,TX,South,Sugar,PRD-S-003,Nerds,69431.64,3265,37924.34,24838.29,Sugar Shack,2042.57,3.28,48.11914,-96.18115,29.7604,-95.3698
ORD-733741,2023-09-12,2023-09-16,Express,CUST-5526,Houston,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,91373.9,4750,69081.2,11763.82,Wicked Choccy's,1385.38,4.32,32.076176,-81.088371,29.7604,-95.3698
ORD-250419,2023-02-23,2023-02-28,Same-Day,CUST-2789,Los Angeles,CA,West,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,65365.82,3146,39221.69,15288.96,Wicked Choccy's,3450.46,5.64,32.076176,-81.088371,34.0522,-118.2437
ORD-475874,2023-04-13,2023-04-20,Express,CUST-2110,Philadelphia,PA,East,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,56537.28,2123,31465.39,13715.25,Lot's O' Nuts,3343.34,7.47,32.881893,-111.768036,39.9526,-75.1652
ORD-705891,2023-02-23,2023-02-25,Same-Day,CUST-5813,San Jose,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,86201.72,4974,47270.28,33736.39,Lot's O' Nuts,1044.44,2.7,32.881893,-111.768036,37.3382,-121.8863
ORD-960288,2023-03-27,2023-04-01,Express,CUST-1595,San Jose,CA,West,Sugar,PRD-S-006,Hair Toffee,95272.76,4676,54836.44,19040.72,The Other Factory,2859.76,5.91,35.1175,-89.971107,37.3382,-121.8863
ORD-551103,2023-12-16,2023-12-22,Standard,CUST-1594,Chicago,IL,Midwest,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,108395.31,3480,68934.81,30870.53,Wicked Choccy's,1234.19,6.65,32.076176,-81.088371,41.8781,-87.6298
ORD-971836,2023-11-20,2023-11-23,Same-Day,CUST-6074,Chicago,IL,Midwest,Sugar,PRD-S-002,SweeTARTS,21457.65,631,11619.02,9229.63,Sugar Shack,965.13,3.13,48.11914,-96.18115,41.8781,-87.6298
ORD-404293,2023-01-09,2023-01-12,Same-Day,CUST-4185,Houston,TX,South,Sugar,PRD-S-006,Hair Toffee,61129.16,4556,37669.06,19898.69,The Other Factory,781.7,3.05,35.1175,-89.971107,29.7604,-95.3698
ORD-817313,2023-01-11,2023-01-14,Same-Day,CUST-8335,Los Angeles,CA,West,Sugar,PRD-S-004,Fun Dip,122811.48,4706,70437.71,41049.2,Sugar Shack,2406.41,3.36,48.11914,-96.18115,34.0522,-118.2437
ORD-465167,2023-12-28,2024-01-02,Express,CUST-6061,Chicago,IL,Midwest,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,41927.95,1416,25717.2,10898.04,Lot's O' Nuts,2344.95,5.87,32.881893,-111.768036,41.8781,-87.6298
ORD-535118,2023-10-14,2023-10-17,Express,CUST-1925,Dallas,TX,South,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,9168.96,913,5628.81,1498.38,Lot's O' Nuts,1397.71,3.69,32.881893,-111.768036,32.7767,-96.797
ORD-952276,2023-06-24,2023-06-30,Express,CUST-3208,San Diego,CA,West,Sugar,PRD-S-003,Nerds,62019.68,4907,34589.09,8178.87,Sugar Shack,2452.07,6.51,48.11914,-96.18115,32.7157,-117.1611
ORD-135123,2023-01-18,2023-01-25,Standard,CUST-6857,Houston,TX,South,Other,PRD-O-003,Wonka Gum,57994.74,3686,36100.12,11798.9,Secret Factory,1369.47,7.38,41.446333,-90.565487,29.7604,-95.3698
ORD-655603,2023-09-15,2023-09-18,Standard,CUST-8899,Chicago,IL,Midwest,Sugar,PRD-S-005,Everlasting Gobstopper,28965.4,3471,18029.74,9210.3,Secret Factory,248.54,3.88,41.446333,-90.565487,41.8781,-87.6298
ORD-587938,2023-02-26,2023-02-28,Express,CUST-2050,Chicago,IL,Midwest,Sugar,PRD-S-005,Everlasting Gobstopper,24354.65,1483,15823.72,7941.19,Secret Factory,248.54,2.87,41.446333,-90.565487,41.8781,-87.6298
ORD-881294,2023-04-07,2023-04-10,Express,CUST-6065,San Antonio,TX,South,Other,PRD-O-004,Kazookles,45846.73,2169,33554.87,8750.47,The Other Factory,1020.46,3.83,35.1175,-89.971107,29.4241,-98.4936
ORD-950264,2023-06-11,2023-06-18,Express,CUST-9490,San Diego,CA,West,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,74174.28,2511,49186.54,11444.19,Wicked Choccy's,3371.05,7.69,32.076176,-81.088371,32.7157,-117.1611
ORD-217966,2023-09-30,2023-10-11,Standard,CUST-9529,Philadelphia,PA,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,90612.36,4994,67926.76,-10707.66,Lot's O' Nuts,3343.34,11.11,32.881893,-111.768036,39.9526,-75.1652
ORD-461044,2023-07-07,2023-07-11,Standard,CUST-2221,Los Angeles,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,59179.69,2095,35217.36,21387.6,Lot's O' Nuts,614.49,4.51,32.881893,-111.768036,34.0522,-118.2437
ORD-533804,2023-06-13,2023-06-18,Express,CUST-9717,San Antonio,TX,South,Sugar,PRD-S-003,Nerds,6981.46,353,5201.5,600.54,Sugar Shack,2088.19,5.82,48.11914,-96.18115,29.4241,-98.4936
ORD-554995,2023-01-05,2023-01-10,Standard,CUST-6302,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,15738.49,604,10806.9,3590.24,Secret Factory,1110.39,5.54,41.446333,-90.565487,32.7767,-96.797
ORD-882818,2023-12-26,2024-01-01,Express,CUST-6637,Chicago,IL,Midwest,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,7160.69,472,4120.26,1269.53,Lot's O' Nuts,2344.95,6.5,32.881893,-111.768036,41.8781,-87.6298
ORD-477031,2023-07-12,2023-07-19,Standard,CUST-3267,Houston,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,38602.19,2050,19495.09,13427.05,Wicked Choccy's,1385.38,7.19,32.076176,-81.088371,29.7604,-95.3698
ORD-768957,2023-05-23,2023-05-26,Express,CUST-3186,Philadelphia,PA,East,Other,PRD-O-002,Lickable Wallpaper,84492.0,2812,44533.67,34077.54,Secret Factory,1307.07,3.26,41.446333,-90.565487,39.9526,-75.1652
ORD-874882,2023-07-26,2023-07-28,Same-Day,CUST-3381,Dallas,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,54722.08,1411,27405.45,25235.3,Wicked Choccy's,1475.08,2.94,32.076176,-81.088371,32.7767,-96.797
ORD-821441,2023-08-26,2023-09-02,Standard,CUST-9376,San Antonio,TX,South,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,96869.46,3242,53796.06,34519.09,Lot's O' Nuts,1319.3,7.09,32.881893,-111.768036,29.4241,-98.4936
ORD-326072,2023-11-20,2023-11-26,Express,CUST-8690,San Jose,CA,West,Sugar,PRD-S-002,SweeTARTS,78492.25,3473,55047.35,10102.99,Sugar Shack,2401.01,6.18,48.11914,-96.18115,37.3382,-121.8863
ORD-828827,2023-01-13,2023-01-17,Express,CUST-4037,Dallas,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,138629.73,4639,75900.38,51780.75,Wicked Choccy's,1475.08,4.43,32.076176,-81.088371,32.7767,-96.797
ORD-859068,2023-07-31,2023-08-03,Same-Day,CUST-5596,Los Angeles,CA,West,Sugar,PRD-S-004,Fun Dip,25208.09,1056,17896.96,4769.95,Sugar Shack,2406.41,3.69,48.11914,-96.18115,34.0522,-118.2437
ORD-996841,2023-02-16,2023-02-17,Same-Day,CUST-7418,Chicago,IL,Midwest,Other,PRD-O-002,Lickable Wallpaper,1883.3,57,1026.32,842.81,Secret Factory,248.54,1.63,41.446333,-90.565487,41.8781,-87.6298
ORD-458325,2023-04-05,2023-04-09,Same-Day,CUST-7030,Houston,TX,South,Sugar,PRD-S-001,Laffy Taffy,23941.75,826,15422.69,6831.89,Sugar Shack,2042.57,4.13,48.11914,-96.18115,29.7604,-95.3698
ORD-189693,2023-05-23,2023-05-25,Same-Day,CUST-5280,Dallas,TX,South,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,156116.24,4390,80412.75,69567.57,Lot's O' Nuts,1397.71,2.79,32.881893,-111.768036,32.7767,-96.797
ORD-300051,2023-01-02,2023-01-05,Express,CUST-6347,Houston,TX,South,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,27154.47,1348,16952.85,6763.54,Lot's O' Nuts,1594.07,3.99,32.881893,-111.768036,29.7604,-95.3698
ORD-205132,2023-12-08,2023-12-18,Standard,CUST-7989,San Jose,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,135425.11,4528,87247.06,14256.93,Wicked Choccy's,3745.71,10.78,32.076176,-81.088371,37.3382,-121.8863
ORD-991744,2023-09-15,2023-09-17,Same-Day,CUST-9845,San Antonio,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,28661.69,3053,17998.16,6035.51,Secret Factory,1515.89,2.38,41.446333,-90.565487,29.4241,-98.4936
ORD-818507,2023-07-28,2023-07-31,Express,CUST-9582,Dallas,TX,South,Other,PRD-O-004,Kazookles,26358.69,1772,16782.34,7645.27,The Other Factory,681.11,3.92,35.1175,-89.971107,32.7767,-96.797
ORD-929868,2023-10-03,2023-10-10,Standard,CUST-5742,Houston,TX,South,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,86987.08,4509,52261.26,20350.53,Lot's O' Nuts,1594.07,7.62,32.881893,-111.768036,29.7604,-95.3698
ORD-506265,2023-07-22,2023-07-27,Express,CUST-1686,Houston,TX,South,Sugar,PRD-S-003,Nerds,18145.47,2049,10750.48,698.62,Sugar Shack,2042.57,5.07,48.11914,-96.18115,29.7604,-95.3698
ORD-317563,2023-02-22,2023-02-25,Same-Day,CUST-7639,Chicago,IL,Midwest,Sugar,PRD-S-003,Nerds,103258.35,4261,70486.81,28659.11,Sugar Shack,965.13,3.0,48.11914,-96.18115,41.8781,-87.6298
ORD-194691,2023-06-09,2023-06-11,Same-Day,CUST-8096,New York,NY,East,Sugar,PRD-S-005,Everlasting Gobstopper,51800.44,4142,38186.4,7863.85,Secret Factory,1388.26,2.73,41.446333,-90.565487,40.7128,-74.006
ORD-507045,2023-05-03,2023-05-06,Same-Day,CUST-7751,Houston,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,15394.18,550,8634.97,5997.25,Wicked Choccy's,1385.38,3.32,32.076176,-81.088371,29.7604,-95.3698
ORD-433608,2023-05-01,2023-05-05,Express,CUST-6013,San Antonio,TX,South,Other,PRD-O-002,Lickable Wallpaper,24525.26,1227,15782.19,5767.07,Secret Factory,1515.89,4.73,41.446333,-90.565487,29.4241,-98.4936
ORD-469093,2023-02-07,2023-02-09,Same-Day,CUST-2244,New York,NY,East,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,44189.49,3149,22937.17,17631.74,Wicked Choccy's,1149.76,2.65,32.076176,-81.088371,40.7128,-74.006
ORD-534710,2023-02-23,2023-02-25,Same-Day,CUST-1716,New York,NY,East,Sugar,PRD-S-006,Hair Toffee,7428.89,348,3737.43,3159.2,The Other Factory,1529.49,2.83,35.1175,-89.971107,40.7128,-74.006
ORD-208951,2023-12-04,2023-12-11,Standard,CUST-8244,New York,NY,East,Other,PRD-O-002,Lickable Wallpaper,36660.31,2476,27935.68,1849.95,Secret Factory,1388.26,7.85,41.446333,-90.565487,40.7128,-74.006
ORD-960511,2023-05-15,2023-05-21,Standard,CUST-3197,Philadelphia,PA,East,Sugar,PRD-S-005,Everlasting Gobstopper,30816.34,917,17088.49,11330.68,Secret Factory,1307.07,6.59,41.446333,-90.565487,39.9526,-75.1652
ORD-593500,2023-06-09,2023-06-19,Standard,CUST-4618,Los Angeles,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,90665.37,4520,59506.76,-33.59,Wicked Choccy's,3450.46,10.67,32.076176,-81.088371,34.0522,-118.2437
ORD-650326,2023-03-17,2023-03-23,Express,CUST-4195,Los Angeles,CA,West,Other,PRD-O-004,Kazookles,24215.53,2293,16723.18,-1981.44,The Other Factory,2582.26,6.79,35.1175,-89.971107,34.0522,-118.2437
ORD-746494,2023-06-27,2023-07-06,Standard,CUST-9451,Phoenix,AZ,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,4899.27,175,2678.42,1209.11,Wicked Choccy's,2890.68,9.9,32.076176,-81.088371,33.4484,-112.074
ORD-981363,2023-07-11,2023-07-19,Standard,CUST-7973,Chicago,IL,Midwest,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,76712.49,2884,42049.9,21136.94,Lot's O' Nuts,2344.95,8.05,32.881893,-111.768036,41.8781,-87.6298
ORD-623885,2023-08-11,2023-08-16,Express,CUST-2320,Los Angeles,CA,West,Sugar,PRD-S-003,Nerds,51236.32,1871,27795.34,16237.15,Sugar Shack,2406.41,5.74,48.11914,-96.18115,34.0522,-118.2437
ORD-679236,2023-05-11,2023-05-17,Express,CUST-3717,San Jose,CA,West,Sugar,PRD-S-003,Nerds,8668.89,590,4460.74,1941.61,Sugar Shack,2401.01,6.3,48.11914,-96.18115,37.3382,-121.8863
ORD-675536,2023-05-30,2023-06-07,Standard,CUST-2183,San Jose,CA,West,Other,PRD-O-002,Lickable Wallpaper,34006.12,1523,19212.16,6524.86,Secret Factory,2714.74,8.97,41.446333,-90.565487,37.3382,-121.8863
ORD-511540,2023-07-02,2023-07-06,Standard,CUST-9970,Chicago,IL,Midwest,Other,PRD-O-002,Lickable Wallpaper,39517.6,2951,20894.19,17156.54,Secret Factory,248.54,4.8,41.446333,-90.565487,41.8781,-87.6298
ORD-600408,2023-01-02,2023-01-07,Express,CUST-4735,Chicago,IL,Midwest,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,13730.66,422,7497.07,4650.28,Lot's O' Nuts,2344.95,5.61,32.881893,-111.768036,41.8781,-87.6298
ORD-958087,2023-12-31,2024-01-01,Same-Day,CUST-3765,Phoenix,AZ,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,62718.53,4971,46877.5,15497.37,Lot's O' Nuts,69.13,1.12,32.881893,-111.768036,33.4484,-112.074
ORD-341543,2023-07-07,2023-07-12,Express,CUST-9287,Chicago,IL,Midwest,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,31956.02,1294,21771.43,5329.61,Lot's O' Nuts,2344.95,5.6,32.881893,-111.768036,41.8781,-87.6298
ORD-712401,2023-05-25,2023-05-27,Same-Day,CUST-5358,New York,NY,East,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,48835.65,3269,33741.64,11335.46,Wicked Choccy's,1149.76,2.79,32.076176,-81.088371,40.7128,-74.006
ORD-771681,2023-03-21,2023-03-24,Express,CUST-5172,Dallas,TX,South,Other,PRD-O-003,Wonka Gum,62312.19,1891,37404.16,21548.42,Secret Factory,1110.39,3.54,41.446333,-90.565487,32.7767,-96.797
ORD-951588,2023-02-19,2023-02-24,Express,CUST-1333,Dallas,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,119620.38,4889,72028.38,36053.37,Wicked Choccy's,1475.08,5.26,32.076176,-81.088371,32.7767,-96.797
ORD-430252,2023-06-20,2023-06-21,Same-Day,CUST-2931,Phoenix,AZ,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,12108.42,916,9177.13,2867.96,Lot's O' Nuts,69.13,1.57,32.881893,-111.768036,33.4484,-112.074
ORD-593376,2023-10-13,2023-10-17,Express,CUST-4792,Houston,TX,South,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,8740.93,475,5818.53,1710.91,Lot's O' Nuts,1594.07,4.2,32.881893,-111.768036,29.7604,-95.3698
ORD-473864,2023-10-18,2023-10-21,Express,CUST-7463,Los Angeles,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,1271.65,130,707.65,436.19,Lot's O' Nuts,614.49,3.52,32.881893,-111.768036,34.0522,-118.2437
ORD-890953,2023-09-28,2023-09-30,Same-Day,CUST-4409,Dallas,TX,South,Sugar,PRD-S-006,Hair Toffee,63999.7,3295,32763.2,28992.24,The Other Factory,681.11,2.74,35.1175,-89.971107,32.7767,-96.797
ORD-496828,2023-09-03,2023-09-07,Same-Day,CUST-1951,Phoenix,AZ,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,1522.21,90,1047.35,214.69,Wicked Choccy's,2890.68,4.15,32.076176,-81.088371,33.4484,-112.074
ORD-641860,2023-05-30,2023-06-04,Express,CUST-4452,San Diego,CA,West,Other,PRD-O-003,Wonka Gum,17265.14,915,12030.85,1518.32,Secret Factory,2538.23,5.17,41.446333,-90.565487,32.7157,-117.1611
ORD-395739,2023-09-14,2023-09-17,Express,CUST-1077,Chicago,IL,Midwest,Sugar,PRD-S-006,Hair Toffee,114697.11,4420,67076.64,42112.97,The Other Factory,778.78,3.29,35.1175,-89.971107,41.8781,-87.6298
ORD-842970,2023-06-06,2023-06-17,Standard,CUST-6383,San Jose,CA,West,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,2420.97,199,1403.15,-472.96,Wicked Choccy's,3745.71,11.21,32.076176,-81.088371,37.3382,-121.8863
ORD-153812,2023-09-05,2023-09-12,Standard,CUST-4555,Philadelphia,PA,East,Sugar,PRD-S-003,Nerds,73365.57,4642,43379.66,12338.0,Sugar Shack,1900.9,7.83,48.11914,-96.18115,39.9526,-75.1652
ORD-974750,2023-12-08,2023-12-13,Express,CUST-2098,Los Angeles,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,10345.77,619,7365.48,596.98,Sugar Shack,2406.41,5.75,48.11914,-96.18115,34.0522,-118.2437
ORD-111978,2023-05-08,2023-05-13,Express,CUST-4427,Houston,TX,South,Sugar,PRD-S-001,Laffy Taffy,62399.65,4270,36083.9,12360.89,Sugar Shack,2042.57,5.06,48.11914,-96.18115,29.7604,-95.3698
ORD-462519,2023-11-16,2023-11-22,Standard,CUST-4083,Philadelphia,PA,East,Other,PRD-O-002,Lickable Wallpaper,32660.56,3303,18584.33,5441.69,Secret Factory,1307.07,6.02,41.446333,-90.565487,39.9526,-75.1652
ORD-949011,2023-04-03,2023-04-07,Express,CUST-9009,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,2806.7,297,1899.28,379.76,Secret Factory,1110.39,4.09,41.446333,-90.565487,32.7767,-96.797
ORD-897810,2023-06-05,2023-06-10,Express,CUST-1652,Philadelphia,PA,East,Sugar,PRD-S-003,Nerds,88290.05,3732,66590.85,10348.58,Sugar Shack,1900.9,5.07,48.11914,-96.18115,39.9526,-75.1652
ORD-602556,2023-10-22,2023-10-25,Same-Day,CUST-8384,San Diego,CA,West,Sugar,PRD-S-002,SweeTARTS,97727.02,3239,63646.14,26138.61,Sugar Shack,2452.07,3.45,48.11914,-96.18115,32.7157,-117.1611
ORD-459790,2023-04-30,2023-05-06,Standard,CUST-8702,San Antonio,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,41468.51,1693,28103.33,8232.37,Secret Factory,1515.89,6.64,41.446333,-90.565487,29.4241,-98.4936
ORD-882047,2023-04-16,2023-04-19,Same-Day,CUST-1330,San Antonio,TX,South,Other,PRD-O-004,Kazookles,26349.6,841,15842.5,9648.89,The Other Factory,1020.46,3.07,35.1175,-89.971107,29.4241,-98.4936
ORD-325000,2023-05-31,2023-06-04,Same-Day,CUST-1519,Los Angeles,CA,West,Other,PRD-O-002,Lickable Wallpaper,52372.86,2620,29972.06,15705.04,Secret Factory,2555.63,4.84,41.446333,-90.565487,34.0522,-118.2437
ORD-171674,2023-08-31,2023-09-05,Standard,CUST-7952,Chicago,IL,Midwest,Other,PRD-O-003,Wonka Gum,80421.95,4197,49712.34,28623.38,Secret Factory,248.54,5.05,41.446333,-90.565487,41.8781,-87.6298
ORD-173551,2023-10-23,2023-10-29,Express,CUST-2945,Los Angeles,CA,West,Sugar,PRD-S-005,Everlasting Gobstopper,32913.29,1947,21714.31,3237.68,Secret Factory,2555.63,6.1,41.446333,-90.565487,34.0522,-118.2437
ORD-252449,2023-01-17,2023-01-21,Express,CUST-7308,Dallas,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,79371.03,3487,40933.22,30208.07,Wicked Choccy's,1475.08,4.63,32.076176,-81.088371,32.7767,-96.797
ORD-715353,2023-06-17,2023-06-21,Same-Day,CUST-2927,San Diego,CA,West,Other,PRD-O-002,Lickable Wallpaper,169031.29,4582,89495.56,67905.55,Secret Factory,2538.23,4.37,41.446333,-90.565487,32.7157,-117.1611
ORD-370799,2023-03-27,2023-03-31,Same-Day,CUST-2048,San Diego,CA,West,Other,PRD-O-003,Wonka Gum,77721.91,4218,44312.08,22703.55,Secret Factory,2538.23,4.62,41.446333,-90.565487,32.7157,-117.1611
ORD-450994,2023-11-16,2023-11-21,Standard,CUST-7027,San Antonio,TX,South,Other,PRD-O-004,Kazookles,74347.73,2898,43936.02,24497.14,The Other Factory,1020.46,5.76,35.1175,-89.971107,29.4241,-98.4936
ORD-655338,2023-04-09,2023-04-16,Standard,CUST-6257,Houston,TX,South,Sugar,PRD-S-003,Nerds,100870.61,3783,69940.18,15476.32,Sugar Shack,2042.57,7.91,48.11914,-96.18115,29.7604,-95.3698
ORD-367668,2023-07-08,2023-07-12,Express,CUST-9969,San Antonio,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,110827.12,3615,58818.37,43240.84,Secret Factory,1515.89,4.68,41.446333,-90.565487,29.4241,-98.4936
ORD-922444,2023-12-30,2024-01-04,Express,CUST-8283,Los Angeles,CA,West,Other,PRD-O-004,Kazookles,12887.68,534,8648.23,2033.17,The Other Factory,2582.26,5.88,35.1175,-89.971107,34.0522,-118.2437
ORD-913172,2023-07-09,2023-07-16,Standard,CUST-1661,New York,NY,East,Sugar,PRD-S-002,SweeTARTS,9723.07,1057,6092.28,-459.88,Sugar Shack,1935.04,7.64,48.11914,-96.18115,40.7128,-74.006
ORD-793866,2023-08-16,2023-08-22,Express,CUST-6409,San Jose,CA,West,Other,PRD-O-002,Lickable Wallpaper,17752.26,1371,10484.0,1313.2,Secret Factory,2714.74,6.12,41.446333,-90.565487,37.3382,-121.8863
ORD-876839,2023-06-06,2023-06-10,Standard,CUST-3444,San Diego,CA,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,129995.84,4872,76333.16,48748.18,Lot's O' Nuts,504.36,4.88,32.881893,-111.768036,32.7157,-117.1611
ORD-389259,2023-07-11,2023-07-15,Express,CUST-8296,San Jose,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,93886.53,3391,49054.36,39165.45,Lot's O' Nuts,1044.44,4.58,32.881893,-111.768036,37.3382,-121.8863
ORD-170177,2023-07-07,2023-07-11,Same-Day,CUST-1980,San Diego,CA,West,Sugar,PRD-S-004,Fun Dip,64697.55,2043,39473.3,20214.66,Sugar Shack,2452.07,4.71,48.11914,-96.18115,32.7157,-117.1611
ORD-945765,2023-12-25,2023-12-28,Same-Day,CUST-9119,Houston,TX,South,Sugar,PRD-S-001,Laffy Taffy,45567.42,4884,28459.81,7131.69,Sugar Shack,2042.57,3.13,48.11914,-96.18115,29.7604,-95.3698
